user_id,data_provenance,as_of_date,signup_date,focus_area,account_age_days,days_since_last_session,sessions_7d,sessions_30d,pulse_checkins_7d,pulse_checkins_30d,weekly_active_days,avg_session_minutes,content_diversity_30d,consultations_90d,days_since_last_consultation,briefs_started_30d,referrals_created_90d,feedback_helpful_rate,signup_completed,onboarding_completed,pulse_completed,brief_created,consultation_booked,repeat_consultation_90d,invites_created,invites_opened,invites_completed,retained_d1,retained_d7,retained_d30,future_30d_churn,future_14d_consultation
SYN-01686,synthetic_demo,2026-01-14,2025-06-12,relationship,216,15,0,3,0,3,0,6.88,3,0,180,0,0,0.5572,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02243,synthetic_demo,2026-01-14,2024-08-25,finance,507,7,0,1,0,0,0,9.6,1,0,180,0,0,0.474,1,1,0,0,0,0,0,0,0,1,1,1,0,0
SYN-00193,synthetic_demo,2026-01-15,2025-06-06,relationship,223,7,0,2,0,0,0,1.51,0,0,180,0,0,0.8022,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00212,synthetic_demo,2026-01-15,2024-08-16,personal_growth,517,6,2,4,2,3,2,7.08,1,0,180,0,0,0.8622,1,1,1,0,0,0,0,0,0,1,1,1,1,0
SYN-00269,synthetic_demo,2026-01-15,2024-12-12,career,399,7,0,3,0,1,0,2.13,2,0,180,0,0,0.6734,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01200,synthetic_demo,2026-01-15,2024-10-11,relationship,461,7,0,1,0,0,0,2.58,2,0,180,0,0,0.8066,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01463,synthetic_demo,2026-01-15,2025-04-09,career,281,10,0,2,0,1,0,6.88,3,0,180,0,0,0.775,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-02179,synthetic_demo,2026-01-15,2025-08-16,finance,152,30,0,0,0,0,0,4.21,0,0,180,0,0,0.8279,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00352,synthetic_demo,2026-01-16,2024-10-25,finance,448,6,2,5,2,4,1,6.02,1,0,180,0,0,0.7666,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00619,synthetic_demo,2026-01-16,2025-11-17,career,60,6,1,3,0,2,1,6.06,2,0,180,0,2,0.7786,1,1,1,0,0,0,2,2,2,1,1,0,1,1
SYN-00818,synthetic_demo,2026-01-16,2025-11-13,relationship,64,7,0,3,0,3,0,6.5,0,0,180,0,0,0.9075,1,1,1,0,0,0,0,0,0,0,0,0,1,1
SYN-00864,synthetic_demo,2026-01-16,2025-08-12,family,157,7,0,2,0,1,0,1.98,2,0,180,0,1,0.7284,1,1,1,0,0,0,1,1,1,0,0,0,1,0
SYN-00970,synthetic_demo,2026-01-16,2025-08-18,family,151,6,3,4,3,3,2,2.63,1,0,180,0,0,0.4213,1,1,1,0,0,0,0,0,0,1,1,1,0,0
SYN-01109,synthetic_demo,2026-01-16,2025-09-06,finance,132,7,0,3,0,3,0,10.87,4,0,180,1,3,0.7483,1,1,1,1,1,0,3,2,0,0,0,0,0,0
SYN-01269,synthetic_demo,2026-01-16,2025-11-26,career,51,24,0,5,0,3,0,7.94,1,0,180,0,1,0.9698,1,1,1,0,0,0,1,1,1,0,0,0,0,1
SYN-01510,synthetic_demo,2026-01-16,2025-06-12,personal_growth,218,5,1,3,0,2,1,6.62,2,0,180,1,0,0.4258,1,1,1,1,0,0,0,0,0,1,1,1,1,0
SYN-01533,synthetic_demo,2026-01-16,2025-02-02,career,348,15,0,1,0,0,0,8.14,4,0,180,0,0,0.6147,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01854,synthetic_demo,2026-01-16,2025-12-10,family,37,23,0,2,0,2,0,5.4,2,0,180,0,0,0.6834,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02136,synthetic_demo,2026-01-16,2025-06-28,career,202,29,0,1,0,1,0,3.7,3,0,180,0,1,0.8526,1,1,1,0,0,0,1,0,0,0,0,0,1,1
SYN-00007,synthetic_demo,2026-01-17,2024-08-20,career,515,29,0,1,0,1,0,4.12,3,0,180,0,0,0.3767,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00085,synthetic_demo,2026-01-17,2024-09-11,career,493,7,0,1,0,0,0,1.47,1,0,180,0,0,0.7495,1,1,0,0,0,0,0,0,0,0,0,0,0,1
SYN-00191,synthetic_demo,2026-01-17,2025-02-17,finance,334,5,2,5,0,0,2,7.85,3,0,180,0,2,0.8478,1,1,0,0,0,0,2,1,0,0,0,0,0,1
SYN-00251,synthetic_demo,2026-01-17,2025-11-21,career,57,7,0,6,0,1,0,3.29,1,0,180,0,1,0.723,1,1,1,0,0,0,1,1,1,1,0,0,1,0
SYN-00376,synthetic_demo,2026-01-17,2025-01-05,relationship,377,6,1,5,1,2,1,4.87,4,0,180,0,0,0.6941,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-00414,synthetic_demo,2026-01-17,2025-07-26,finance,175,10,0,5,0,3,0,11.17,2,0,180,1,0,0.9831,1,1,1,1,1,0,0,0,0,0,0,0,1,0
SYN-00496,synthetic_demo,2026-01-17,2025-03-09,family,314,9,0,2,0,0,0,6.64,3,0,180,0,0,0.6622,1,0,0,0,0,0,0,0,0,1,1,1,0,0
SYN-00706,synthetic_demo,2026-01-17,2025-07-28,relationship,173,26,0,3,0,3,0,5.42,0,0,180,0,0,0.7107,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-01061,synthetic_demo,2026-01-17,2025-02-02,relationship,349,7,0,1,0,0,0,7.49,3,0,180,0,0,0.8198,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01133,synthetic_demo,2026-01-17,2025-03-18,finance,305,7,0,3,0,2,0,8.15,3,0,180,1,2,0.7745,1,1,1,1,0,0,2,1,1,0,0,0,0,0
SYN-01257,synthetic_demo,2026-01-17,2025-12-07,career,41,6,3,4,0,1,3,2.45,3,1,9,0,0,0.3742,1,1,1,0,0,0,0,0,0,1,0,0,0,1
SYN-01267,synthetic_demo,2026-01-17,2025-04-09,relationship,283,7,0,4,0,0,0,3.54,3,0,180,0,0,0.3935,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01291,synthetic_demo,2026-01-17,2025-07-16,finance,185,4,2,6,2,2,2,3.18,2,0,180,0,0,0.9707,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01301,synthetic_demo,2026-01-17,2025-07-11,family,190,7,0,2,0,0,0,3.09,2,0,180,0,1,0.5532,1,1,0,0,0,0,1,0,0,0,0,0,0,0
SYN-01382,synthetic_demo,2026-01-17,2024-12-28,relationship,385,1,1,10,1,4,1,5.15,2,0,180,0,0,0.609,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01422,synthetic_demo,2026-01-17,2025-06-06,relationship,225,15,0,1,0,1,0,7.85,1,1,8,0,0,0.4631,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01893,synthetic_demo,2026-01-17,2025-09-28,finance,111,4,3,4,1,2,3,6.67,2,1,13,0,0,0.9145,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02011,synthetic_demo,2026-01-17,2025-01-18,finance,364,0,1,3,1,1,0,8.02,2,0,180,0,1,0.5363,1,1,1,0,0,0,1,1,0,0,0,0,1,0
SYN-02096,synthetic_demo,2026-01-17,2025-01-29,education,353,7,0,2,0,1,0,5.52,3,0,180,0,0,0.6743,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-02312,synthetic_demo,2026-01-17,2024-08-04,relationship,531,7,0,1,0,0,0,6.33,0,0,180,0,1,0.578,1,1,0,0,0,0,1,1,0,0,0,0,0,0
SYN-00234,synthetic_demo,2026-01-18,2025-09-24,finance,116,0,3,6,0,4,3,6.62,2,1,45,4,1,0.8061,1,1,1,1,0,0,1,0,0,1,0,0,0,0
SYN-00838,synthetic_demo,2026-01-18,2024-09-13,relationship,492,7,0,1,0,1,0,7.28,1,0,180,0,0,0.3446,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00866,synthetic_demo,2026-01-18,2025-08-05,education,166,26,0,4,0,1,0,7.29,2,0,180,1,0,0.7145,1,1,1,1,1,0,0,0,0,1,0,0,1,0
SYN-00991,synthetic_demo,2026-01-18,2024-09-28,relationship,477,30,0,0,0,0,0,5.71,0,0,180,0,0,0.5174,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01181,synthetic_demo,2026-01-18,2025-04-12,relationship,281,3,1,3,1,1,0,4.43,0,0,180,1,0,0.8936,1,1,1,1,0,0,0,0,0,0,0,0,1,0
SYN-01327,synthetic_demo,2026-01-18,2025-12-09,relationship,40,7,0,2,0,1,0,4.23,1,0,180,1,0,0.8166,1,1,1,1,0,0,0,0,0,1,1,1,0,0
SYN-01358,synthetic_demo,2026-01-18,2025-04-15,finance,278,30,0,0,0,0,0,2.24,0,0,180,0,0,0.8285,1,1,0,0,0,0,0,0,0,1,1,0,1,1
SYN-01360,synthetic_demo,2026-01-18,2024-12-04,personal_growth,410,8,0,1,0,1,0,7.46,2,0,180,0,1,0.5166,1,1,1,0,0,0,1,1,0,1,0,0,0,0
SYN-01457,synthetic_demo,2026-01-18,2025-12-09,relationship,40,7,0,5,0,5,0,7.69,3,1,90,0,1,0.9435,1,1,1,0,0,0,1,1,1,1,0,0,0,0
SYN-01512,synthetic_demo,2026-01-18,2025-08-28,relationship,143,0,5,7,3,5,3,4.74,2,0,180,0,2,0.9299,1,1,1,0,0,0,2,2,1,0,0,0,0,0
SYN-01814,synthetic_demo,2026-01-18,2025-01-10,education,373,6,3,8,1,3,2,4.66,2,0,180,0,0,0.8683,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-01841,synthetic_demo,2026-01-18,2025-09-13,career,127,0,3,9,2,5,2,4.09,1,0,180,0,0,0.8893,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02196,synthetic_demo,2026-01-18,2024-12-04,career,410,1,1,5,1,2,1,5.26,3,0,180,0,0,0.7163,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02358,synthetic_demo,2026-01-18,2025-05-01,career,262,6,1,4,0,4,1,5.24,2,1,65,0,0,0.6681,1,1,1,0,0,0,0,0,0,1,0,0,0,1
SYN-02388,synthetic_demo,2026-01-18,2025-07-30,education,172,1,1,4,1,1,0,4.5,3,0,180,1,0,0.9099,1,1,1,1,1,0,0,0,0,0,0,0,1,0
SYN-02400,synthetic_demo,2026-01-18,2025-04-23,finance,270,0,2,6,1,3,2,5.36,2,0,180,2,1,0.6521,1,1,1,1,1,0,1,0,0,0,0,0,0,0
SYN-00167,synthetic_demo,2026-01-19,2024-09-14,relationship,492,11,0,2,0,1,0,3.31,2,0,180,0,0,0.7832,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00640,synthetic_demo,2026-01-19,2025-07-08,relationship,195,0,1,3,0,2,1,7.2,3,0,180,0,1,0.9412,1,1,1,0,0,0,1,1,1,0,0,0,0,0
SYN-00904,synthetic_demo,2026-01-19,2024-08-05,career,532,7,0,3,0,0,0,2.61,1,0,180,0,0,0.5914,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SYN-00961,synthetic_demo,2026-01-19,2024-10-10,career,466,75,0,0,0,0,0,8.72,0,0,180,0,1,0.8386,1,1,0,0,0,0,1,0,0,1,0,0,1,1
SYN-01141,synthetic_demo,2026-01-19,2025-09-01,career,140,0,3,9,2,8,3,3.31,4,0,180,0,2,0.8266,1,1,1,0,0,0,2,1,1,0,0,0,0,0
SYN-01187,synthetic_demo,2026-01-19,2024-11-14,finance,431,6,1,3,1,1,1,6.44,1,0,180,0,0,0.6634,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01488,synthetic_demo,2026-01-19,2024-11-30,personal_growth,415,3,1,3,0,2,1,8.04,2,0,180,1,0,0.4722,1,1,1,1,1,0,0,0,0,1,1,1,0,0
SYN-01603,synthetic_demo,2026-01-19,2024-09-01,career,505,25,0,2,0,0,0,8.87,2,1,28,0,0,0.8203,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01738,synthetic_demo,2026-01-19,2025-08-23,finance,149,7,0,1,0,1,0,6.35,2,0,180,0,0,0.7533,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01810,synthetic_demo,2026-01-19,2025-08-19,education,153,7,0,3,0,0,0,8.44,2,0,180,0,0,0.5312,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01912,synthetic_demo,2026-01-19,2025-11-05,relationship,75,6,5,8,2,4,5,3.97,3,0,180,1,2,0.7301,1,1,1,1,1,0,2,2,0,0,0,0,0,1
SYN-02252,synthetic_demo,2026-01-19,2025-03-06,finance,319,7,0,1,0,0,0,7.95,3,0,180,0,1,0.9123,1,1,0,0,0,0,1,1,0,1,1,0,0,0
SYN-00043,synthetic_demo,2026-01-20,2025-02-28,career,326,6,1,4,0,3,1,2.55,3,0,180,1,0,0.8784,1,1,1,1,0,0,0,0,0,1,0,0,1,0
SYN-00128,synthetic_demo,2026-01-20,2025-05-23,education,242,7,0,4,0,1,0,4.85,3,0,180,0,1,0.6706,1,1,1,0,0,0,1,0,0,1,0,0,1,1
SYN-00168,synthetic_demo,2026-01-20,2025-06-11,relationship,223,6,3,7,1,5,2,7.93,2,1,25,1,1,0.7568,1,1,1,1,1,0,1,1,1,1,0,0,0,1
SYN-00541,synthetic_demo,2026-01-20,2024-11-20,relationship,426,8,0,5,0,0,0,4.63,3,0,180,0,0,0.8037,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-00736,synthetic_demo,2026-01-20,2025-11-12,personal_growth,69,6,1,5,0,2,0,7.48,1,0,180,0,0,0.7505,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00744,synthetic_demo,2026-01-20,2024-09-17,personal_growth,490,6,2,6,1,4,2,6.01,3,0,180,2,0,0.6468,1,1,1,1,0,0,0,0,0,0,0,0,0,0
SYN-00887,synthetic_demo,2026-01-20,2025-04-23,finance,272,6,1,3,0,2,1,7.36,1,0,180,1,0,0.5139,1,1,1,1,1,0,0,0,0,1,0,0,1,1
SYN-01088,synthetic_demo,2026-01-20,2024-11-05,relationship,441,1,3,13,1,9,3,5.63,2,2,66,1,1,0.947,1,1,1,1,1,1,1,1,0,1,0,0,0,0
SYN-01224,synthetic_demo,2026-01-20,2025-01-13,relationship,372,7,0,1,0,0,0,1.0,3,0,180,0,0,0.8099,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01748,synthetic_demo,2026-01-20,2025-10-05,personal_growth,107,7,0,1,0,1,0,7.82,1,0,180,0,0,0.6153,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01811,synthetic_demo,2026-01-20,2025-03-30,career,296,54,0,0,0,0,0,2.86,0,0,180,0,1,0.3839,1,1,0,0,0,0,1,1,0,1,0,0,1,0
SYN-01963,synthetic_demo,2026-01-20,2024-11-28,education,418,30,0,0,0,0,0,5.64,0,0,180,0,0,0.8938,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-02327,synthetic_demo,2026-01-20,2025-02-08,finance,346,13,0,1,0,0,0,7.39,0,0,180,0,0,0.6319,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00019,synthetic_demo,2026-01-21,2024-10-28,career,450,3,1,6,1,2,0,3.12,2,0,180,0,0,0.4726,1,1,1,0,0,0,0,0,0,1,0,0,1,1
SYN-00431,synthetic_demo,2026-01-21,2024-12-19,relationship,398,2,1,9,1,5,1,10.11,2,1,31,0,0,0.7121,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00638,synthetic_demo,2026-01-21,2025-11-18,finance,64,24,0,2,0,2,0,3.65,4,0,180,0,0,0.6219,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00920,synthetic_demo,2026-01-21,2025-08-18,family,156,3,4,9,2,4,0,9.81,1,0,180,0,1,0.7127,1,1,1,0,0,0,1,0,0,0,0,0,0,0
SYN-01015,synthetic_demo,2026-01-21,2025-01-08,personal_growth,378,30,0,0,0,0,0,7.31,0,0,180,0,1,0.7859,1,1,0,0,0,0,1,0,0,1,1,0,1,0
SYN-01440,synthetic_demo,2026-01-21,2025-05-11,relationship,255,29,0,4,0,3,0,2.86,2,0,180,0,0,0.883,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02004,synthetic_demo,2026-01-21,2025-02-13,education,342,1,1,6,0,6,1,5.88,3,2,80,0,1,0.7975,1,1,1,0,0,1,1,1,0,0,0,0,0,0
SYN-02138,synthetic_demo,2026-01-21,2025-02-07,education,348,6,1,4,1,4,0,6.29,2,0,180,0,0,0.8867,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02338,synthetic_demo,2026-01-21,2025-02-03,education,352,7,0,1,0,1,0,3.83,3,0,180,1,0,0.6709,1,1,1,1,1,0,0,0,0,0,0,0,0,1
SYN-00163,synthetic_demo,2026-01-22,2025-12-10,education,43,12,0,2,0,0,0,2.08,2,1,23,0,0,0.7247,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SYN-00286,synthetic_demo,2026-01-22,2025-06-13,career,223,1,1,6,0,3,0,11.45,2,1,27,1,0,0.6928,1,1,1,1,0,0,0,0,0,1,1,1,1,0
SYN-00298,synthetic_demo,2026-01-22,2025-08-25,finance,150,30,0,0,0,0,0,2.08,0,0,180,0,0,0.6274,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-00843,synthetic_demo,2026-01-22,2024-09-12,relationship,497,8,0,2,0,1,0,6.47,3,0,180,0,0,0.5653,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01016,synthetic_demo,2026-01-22,2025-08-15,finance,160,7,0,1,0,1,0,5.09,2,0,180,0,0,0.7938,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01104,synthetic_demo,2026-01-22,2024-09-10,education,499,7,0,4,0,3,0,6.73,1,2,45,0,1,0.5211,1,1,1,0,0,1,1,1,0,0,0,0,1,0
SYN-01425,synthetic_demo,2026-01-22,2024-11-26,career,422,15,0,3,0,1,0,6.71,0,0,180,0,1,0.643,1,1,1,0,0,0,1,1,1,1,0,0,1,0
SYN-01431,synthetic_demo,2026-01-22,2024-12-21,relationship,397,14,0,2,0,1,0,7.17,1,0,180,0,0,0.3909,1,1,1,0,0,0,0,0,0,1,0,0,0,1
SYN-01445,synthetic_demo,2026-01-22,2025-05-09,education,258,30,0,0,0,0,0,3.8,0,0,180,0,0,0.625,1,0,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01473,synthetic_demo,2026-01-22,2025-11-26,career,57,6,2,4,1,1,2,4.61,3,0,180,0,0,0.5913,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01689,synthetic_demo,2026-01-22,2025-03-17,career,311,7,0,3,0,2,0,5.6,2,0,180,0,0,0.4124,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01859,synthetic_demo,2026-01-22,2024-08-12,career,528,0,3,8,2,7,3,5.09,3,0,180,1,2,0.7682,1,1,1,1,0,0,2,1,0,1,0,0,1,1
SYN-01901,synthetic_demo,2026-01-22,2025-11-23,family,60,30,0,0,0,0,0,9.67,0,0,180,0,0,0.7377,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-02013,synthetic_demo,2026-01-22,2025-02-02,career,354,6,2,6,2,2,2,3.65,3,0,180,1,0,0.6875,1,1,1,1,0,0,0,0,0,1,0,0,1,0
SYN-02279,synthetic_demo,2026-01-22,2024-09-18,relationship,491,16,0,3,0,0,0,6.56,0,0,180,0,0,0.873,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00087,synthetic_demo,2026-01-23,2025-10-07,career,108,7,0,3,0,1,0,3.57,3,0,180,0,0,0.3499,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00155,synthetic_demo,2026-01-23,2025-08-18,finance,158,29,0,4,0,2,0,2.08,3,0,180,0,0,0.7124,1,1,1,0,0,0,0,0,0,1,1,1,1,0
SYN-00455,synthetic_demo,2026-01-23,2024-10-12,career,468,6,1,5,0,3,1,4.96,3,0,180,1,0,0.6152,1,1,1,1,0,0,0,0,0,1,0,0,0,0
SYN-00549,synthetic_demo,2026-01-23,2025-01-23,relationship,365,6,1,2,0,0,1,7.83,3,1,83,0,0,0.6295,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00556,synthetic_demo,2026-01-23,2024-10-27,career,453,7,0,1,0,1,0,8.53,2,0,180,1,1,0.954,1,1,1,1,0,0,1,0,0,1,1,0,0,0
SYN-00651,synthetic_demo,2026-01-23,2025-11-07,education,77,15,0,2,0,1,0,6.72,1,1,36,0,1,0.2993,1,1,1,0,0,0,1,1,0,1,1,1,0,0
SYN-00998,synthetic_demo,2026-01-23,2025-12-08,career,46,30,0,0,0,0,0,5.22,0,0,180,0,0,0.6746,1,0,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01921,synthetic_demo,2026-01-23,2025-12-01,finance,53,1,6,9,4,6,5,10.14,2,0,180,0,1,0.6458,1,1,1,0,0,0,1,0,0,0,0,0,0,0
SYN-02137,synthetic_demo,2026-01-23,2024-08-16,relationship,525,11,0,4,0,2,0,8.01,2,0,180,0,0,0.6163,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02152,synthetic_demo,2026-01-23,2025-03-11,education,318,17,0,3,0,0,0,5.7,2,0,180,0,1,0.5559,1,1,0,0,0,0,1,1,1,1,1,1,1,0
SYN-02398,synthetic_demo,2026-01-23,2024-09-21,education,489,9,0,3,0,2,0,8.68,3,0,180,0,2,0.5413,1,1,1,0,0,0,2,1,1,1,0,0,0,0
SYN-00506,synthetic_demo,2026-01-24,2025-05-19,career,250,6,1,5,0,2,1,7.2,1,0,180,0,0,0.7821,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-00594,synthetic_demo,2026-01-24,2025-12-07,family,48,1,4,10,2,9,4,5.66,4,1,14,0,3,0.7561,1,1,1,0,0,0,3,3,2,1,1,0,0,1
SYN-01071,synthetic_demo,2026-01-24,2025-05-28,education,241,22,0,2,0,1,0,4.36,2,0,180,1,0,0.7121,1,1,1,1,0,0,0,0,0,0,0,0,1,0
SYN-01076,synthetic_demo,2026-01-24,2025-05-21,relationship,248,6,1,2,1,1,1,8.44,3,1,19,0,1,0.3848,1,1,1,0,0,0,1,1,0,1,1,1,1,0
SYN-00252,synthetic_demo,2026-01-25,2025-03-20,finance,311,7,0,5,0,3,0,9.59,3,0,180,0,0,0.4494,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00294,synthetic_demo,2026-01-25,2025-05-09,finance,261,30,0,0,0,0,0,5.61,0,0,180,0,0,0.7242,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-00498,synthetic_demo,2026-01-25,2024-09-07,education,505,4,2,9,2,5,2,11.84,1,1,34,0,0,0.6226,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-00566,synthetic_demo,2026-01-25,2024-10-20,education,462,1,4,8,4,5,3,7.52,2,1,51,0,2,0.6968,1,1,1,0,0,0,2,1,0,0,0,0,0,0
SYN-00965,synthetic_demo,2026-01-25,2025-01-12,career,378,7,0,1,0,1,0,5.34,2,0,180,0,1,0.7952,1,1,1,0,0,0,1,1,0,0,0,0,0,0
SYN-01040,synthetic_demo,2026-01-25,2025-11-02,relationship,84,7,0,6,0,3,0,5.37,2,0,180,0,0,0.7695,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01085,synthetic_demo,2026-01-25,2025-03-03,career,328,20,0,2,0,0,0,6.48,1,0,180,0,0,0.713,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01263,synthetic_demo,2026-01-25,2024-12-10,finance,411,7,0,1,0,0,0,8.51,1,0,180,0,0,0.9027,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-01643,synthetic_demo,2026-01-25,2025-10-08,family,109,7,0,3,0,2,0,10.08,3,0,180,0,0,0.8035,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01726,synthetic_demo,2026-01-25,2024-10-20,finance,462,7,0,3,0,2,0,6.52,2,0,180,0,0,0.4436,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02119,synthetic_demo,2026-01-25,2025-05-01,career,269,2,1,2,0,0,1,4.66,1,0,180,0,0,0.5868,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SYN-00029,synthetic_demo,2026-01-26,2025-08-18,relationship,161,7,0,1,0,1,0,6.63,2,0,180,0,0,0.7289,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-00338,synthetic_demo,2026-01-26,2024-09-23,finance,490,7,0,4,0,2,0,9.74,3,0,180,0,0,0.869,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00445,synthetic_demo,2026-01-26,2025-07-30,relationship,180,6,2,6,2,3,2,8.09,0,0,180,1,1,0.597,1,1,1,1,1,0,1,1,0,0,0,0,0,0
SYN-00493,synthetic_demo,2026-01-26,2025-10-22,personal_growth,96,7,0,5,0,2,0,3.38,2,0,180,0,0,0.6096,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01167,synthetic_demo,2026-01-26,2025-12-10,relationship,47,0,2,10,1,8,2,4.89,2,0,180,0,1,0.6258,1,1,1,0,0,0,1,1,0,1,1,0,0,0
SYN-01496,synthetic_demo,2026-01-26,2025-10-16,personal_growth,102,6,5,7,2,5,2,7.61,3,0,180,0,1,0.7757,1,1,1,0,0,0,1,0,0,1,0,0,0,1
SYN-01968,synthetic_demo,2026-01-26,2025-10-13,finance,105,19,0,3,0,1,0,3.64,2,0,180,0,0,0.8139,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02045,synthetic_demo,2026-01-26,2025-11-25,personal_growth,62,1,1,5,1,3,1,6.43,2,0,180,0,0,0.8386,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02085,synthetic_demo,2026-01-26,2025-11-08,personal_growth,79,7,0,5,0,4,0,6.45,1,0,180,0,0,0.7364,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-02293,synthetic_demo,2026-01-26,2025-05-22,personal_growth,249,30,0,0,0,0,0,6.21,0,0,180,0,0,0.8267,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-00596,synthetic_demo,2026-01-27,2025-06-14,relationship,227,30,0,0,0,0,0,5.29,0,0,180,0,0,0.8797,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-00639,synthetic_demo,2026-01-27,2024-09-17,education,497,0,3,7,1,2,3,8.35,3,0,180,0,0,0.7662,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-00825,synthetic_demo,2026-01-27,2025-01-15,personal_growth,377,6,1,4,0,2,1,6.24,3,0,180,0,1,0.6424,1,1,1,0,0,0,1,1,1,1,0,0,1,0
SYN-00870,synthetic_demo,2026-01-27,2025-09-21,career,128,17,0,2,0,2,0,6.49,0,0,180,0,0,0.6854,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01521,synthetic_demo,2026-01-27,2025-09-08,personal_growth,141,5,3,4,2,3,1,8.75,2,1,68,1,1,0.6993,1,1,1,1,1,0,1,1,0,1,1,0,1,0
SYN-01732,synthetic_demo,2026-01-27,2025-08-14,personal_growth,166,17,0,2,0,2,0,6.65,2,0,180,1,0,0.6851,1,1,1,1,0,0,0,0,0,0,0,0,1,0
SYN-00228,synthetic_demo,2026-01-28,2025-08-05,relationship,176,0,3,8,2,6,3,10.19,3,0,180,0,2,0.8263,1,1,1,0,0,0,2,1,0,0,0,0,0,0
